taxid	count	name	rank	superkindom	phylum	class	order	family	genus	species
172733	1465	uncultured Eubacteriales bacterium	species	Bacteria	Firmicutes	Clostridia	Eubacteriales			uncultured Eubacteriales bacterium
853	1205	Faecalibacterium prausnitzii	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	Faecalibacterium prausnitzii
165190	829	uncultured Collinsella sp.	species	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	uncultured Collinsella sp.
515619	627	[Eubacterium] rectale ATCC 33656	strain	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae		[Eubacterium] rectale
1898207	587	Clostridiales bacterium	species	Bacteria	Firmicutes	Clostridia	Eubacteriales			Clostridiales bacterium
1262850	585	Collinsella sp. CAG:166	species	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp. CAG:166
1898205	582	Oscillospiraceae bacterium	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae		Oscillospiraceae bacterium
541003	528	uncultured Oscillospiraceae bacterium	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae		uncultured Oscillospiraceae bacterium
159272	433	uncultured Prevotella sp.	species	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	uncultured Prevotella sp.
1262897	415	Faecalibacterium sp. CAG:74	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	Faecalibacterium sp. CAG:74
1262870	408	Dialister sp. CAG:486	species	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Dialister	Dialister sp. CAG:486
626939	374	Phascolarctobacterium succinatutens YIT 12067	strain	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium succinatutens
745368	371	Gemmiger formicilis	species	Bacteria	Firmicutes	Clostridia	Eubacteriales		Gemmiger	Gemmiger formicilis
537011	346	Prevotella copri DSM 18205	strain	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella copri
74426	346	Collinsella aerofaciens	species	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella aerofaciens
1160721	337	Ruminococcus bicirculans	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus bicirculans
411483	321	Faecalibacterium prausnitzii A2-165	strain	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	Faecalibacterium prausnitzii
40518	303	Ruminococcus bromii	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus bromii
1262915	292	Phascolarctobacterium sp. CAG:266	species	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium sp. CAG:266
2086273	282	Subdoligranulum sp. APC924/74	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Subdoligranulum	Subdoligranulum sp. APC924/74
1262779	232	Clostridium sp. CAG:217	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. CAG:217
1150298	209	Fusicatenibacter saccharivorans	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter saccharivorans
1519439	202	Oscillibacter sp. ER4	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. ER4
1304	200	Streptococcus salivarius	species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus salivarius
1263000	186	Firmicutes bacterium CAG:110	species	Bacteria	Firmicutes					Firmicutes bacterium CAG:110
1263101	184	Phascolarctobacterium succinatutens CAG:287	strain	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium succinatutens
428128	183	[Eubacterium] siraeum DSM 15702	strain	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae		[Eubacterium] siraeum
286133	181	uncultured Sutterella sp.	species	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	uncultured Sutterella sp.
165186	163	uncultured Ruminococcus sp.	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	uncultured Ruminococcus sp.
59620	163	uncultured Clostridium sp.	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	uncultured Clostridium sp.
2292896	162	Firmicutes bacterium AM55-24TS	species	Bacteria	Firmicutes					Firmicutes bacterium AM55-24TS
1628085	160	Agathobaculum butyriciproducens	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Agathobaculum	Agathobaculum butyriciproducens
1002367	157	Prevotella stercorea DSM 18206	strain	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella stercorea
1318	153	Streptococcus parasanguinis	species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus parasanguinis
1262992	151	Firmicutes bacterium CAG:83	species	Bacteria	Firmicutes					Firmicutes bacterium CAG:83
888828	147	Haemophilus parainfluenzae ATCC 33392	strain	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus parainfluenzae
29466	135	Veillonella parvula	species	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella parvula
1262742	134	Bacteroides sp. CAG:545	species	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. CAG:545
1263007	132	Firmicutes bacterium CAG:176	species	Bacteria	Firmicutes					Firmicutes bacterium CAG:176
572010	130	Slackia isoflavoniconvertens	species	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Slackia	Slackia isoflavoniconvertens
165179	129	Prevotella copri	species	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella copri
199	126	Campylobacter concisus	species	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter concisus
2292898	126	Firmicutes bacterium TM09-10	species	Bacteria	Firmicutes					Firmicutes bacterium TM09-10
742726	124	Barnesiella intestinihominis YIT 11860	strain	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	Barnesiella intestinihominis
1262929	122	Prevotella sp. CAG:520	species	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. CAG:520
1262910	121	Oscillibacter sp. CAG:155	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. CAG:155
367928	116	Bifidobacterium adolescentis ATCC 15703	strain	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis
729	114	Haemophilus parainfluenzae	species	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus parainfluenzae
2030927	113	Bacteroidales bacterium	species	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales			Bacteroidales bacterium
310297	113	Phocaeicola plebeius	species	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola plebeius
165185	111	uncultured Eubacterium sp.	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	uncultured Eubacterium sp.
2292349	111	Eubacterium sp. AM28-29	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium sp. AM28-29
1852370	109	Prevotellamassilia timonensis	species	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellamassilia	Prevotellamassilia timonensis
1262886	108	Eubacterium sp. CAG:251	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium sp. CAG:251
1408428	108	Bilophila wadsworthia ATCC 49260	strain	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Bilophila wadsworthia
39485	107	Lachnospira eligens	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Lachnospira	Lachnospira eligens
1262953	106	Ruminococcus sp. CAG:254	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus sp. CAG:254
658143	101	uncultured Tenericutes bacterium	species	Bacteria	Tenericutes					uncultured Tenericutes bacterium
2478954	99	Catenibacterium sp. co_0103	species	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Coprobacillaceae	Catenibacterium	Catenibacterium sp. co_0103
1263002	98	Firmicutes bacterium CAG:124	species	Bacteria	Firmicutes					Firmicutes bacterium CAG:124
1121115	96	Blautia wexlerae DSM 19850	strain	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia wexlerae
2022527	95	Prevotella sp. 885	species	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. 885
742743	94	Dialister succinatiphilus YIT 11850	strain	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Dialister	Dialister succinatiphilus
1945593	93	Oscillibacter sp.	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillibacter	Oscillibacter sp.
518637	93	Holdemanella biformis DSM 3989	strain	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	Holdemanella biformis
1897011	92	Oscillibacter sp. 57_20	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. 57_20
259315	91	uncultured Faecalibacterium sp.	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	uncultured Faecalibacterium sp.
39778	90	Veillonella dispar	species	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella dispar
411473	90	Ruminococcus callidus ATCC 27760	strain	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus callidus
2293049	89	Clostridium sp. OM08-29	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. OM08-29
1128111	88	Veillonella atypica KON	strain	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella atypica
1262775	88	Clostridium sp. CAG:138	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. CAG:138
1262882	87	Eubacterium sp. CAG:180	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium sp. CAG:180
1930012	85	Christensenellaceae bacterium Phil1	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Christensenellaceae		Christensenellaceae bacterium Phil1
349741	85	Akkermansia muciniphila ATCC BAA-835	strain	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia muciniphila
592028	85	Dialister invisus DSM 15470	strain	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Dialister	Dialister invisus
2292181	84	Firmicutes bacterium AF25-13AC	species	Bacteria	Firmicutes					Firmicutes bacterium AF25-13AC
649757	84	Anaerostipes hadrus DSM 3319	strain	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus
348578	83	uncultured Porphyromonadaceae bacterium	species	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae		uncultured Porphyromonadaceae bacterium
2052159	81	Coriobacteriia bacterium	species	Bacteria	Actinobacteria	Coriobacteriia				Coriobacteriia bacterium
622312	79	Roseburia inulinivorans DSM 16841	strain	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Roseburia	Roseburia inulinivorans
194843	78	uncultured Bacteroidales bacterium	species	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales			uncultured Bacteroidales bacterium
2305242	78	Clostridium sp. AM34-11AC	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. AM34-11AC
538949	78	uncultured Alistipes sp.	species	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	uncultured Alistipes sp.
2292899	77	Firmicutes bacterium OM08-11AC	species	Bacteria	Firmicutes					Firmicutes bacterium OM08-11AC
40545	77	Sutterella wadsworthensis	species	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella wadsworthensis
866789	77	Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775	strain	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli
77133	76	uncultured bacterium	species	Bacteria						uncultured bacterium
1262938	75	Prevotella sp. CAG:924	species	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. CAG:924
2358141	75	Anaerotignum faecicola	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerotignum	Anaerotignum faecicola
747375	75	uncultured Solobacterium sp.	species	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	uncultured Solobacterium sp.
2293016	71	Clostridium sp. AF37-5	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. AF37-5
435591	71	Parabacteroides distasonis ATCC 8503	strain	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides distasonis
59823	70	Prevotella sp.	species	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp.
197701	69	Aeromonas veronii bv. veronii	no rank	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas veronii
394340	69	Adlercreutzia equolifaciens subsp. celatus	subspecies	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Adlercreutzia	Adlercreutzia equolifaciens
1262689	67	Acidiphilium sp. CAG:727	species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidiphilium	Acidiphilium sp. CAG:727
411479	67	Bacteroides uniformis ATCC 8492	strain	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis
479436	66	Veillonella parvula DSM 2008	strain	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella parvula
1262748	65	Bacteroides sp. CAG:709	species	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. CAG:709
1504823	65	bacterium LF-3	species	Bacteria						bacterium LF-3
1637509	65	Acinetobacter sp. N54.MGS-139	species	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. N54.MGS-139
1768764	64	Streptococcus sp. CCH5-D3	species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp. CCH5-D3
2292315	63	Collinsella sp. AM33-4BH	species	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp. AM33-4BH
512314	63	uncultured Roseburia sp.	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Roseburia	uncultured Roseburia sp.
1262999	61	Firmicutes bacterium CAG:103	species	Bacteria	Firmicutes					Firmicutes bacterium CAG:103
1897012	61	Oscillibacter sp. CAG:241_62_21	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. CAG:241_62_21
1262875	60	Eggerthella sp. CAG:209	species	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Eggerthella	Eggerthella sp. CAG:209
411464	60	Desulfovibrio piger ATCC 29098	strain	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio piger
657309	60	Bacteroides xylanisolvens XB1A	strain	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens
1262695	59	Alistipes sp. CAG:435	species	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes sp. CAG:435
28037	59	Streptococcus mitis	species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mitis
331632	58	uncultured Coriobacteriaceae bacterium	species	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae		uncultured Coriobacteriaceae bacterium
1203611	57	Alistipes onderdonkii WAL 8169 = DSM 19147	strain	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes onderdonkii
762966	57	Parasutterella excrementihominis YIT 11859	strain	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	Parasutterella excrementihominis
2292222	55	Collinsella sp. AF23-2	species	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp. AF23-2
278064	54	uncultured Dialister sp.	species	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Dialister	uncultured Dialister sp.
1898203	53	Lachnospiraceae bacterium	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae		Lachnospiraceae bacterium
220137	53	uncultured Mollicutes bacterium	species	Bacteria	Tenericutes	Mollicutes				uncultured Mollicutes bacterium
297314	52	uncultured Lachnospiraceae bacterium	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae		uncultured Lachnospiraceae bacterium
592978	51	Mediterraneibacter faecis	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter faecis
2109691	50	Lachnospiraceae bacterium GAM79	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae		Lachnospiraceae bacterium GAM79
2126740	50	Clostridium fessum	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium fessum
293422	50	uncultured Eggerthella sp.	species	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Eggerthella	uncultured Eggerthella sp.
451640	50	Catenibacterium mitsuokai DSM 15897	strain	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Coprobacillaceae	Catenibacterium	Catenibacterium mitsuokai
1739522	49	Haemophilus sp. HMSC068C11	species	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus sp. HMSC068C11
521003	49	Collinsella intestinalis DSM 13280	strain	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella intestinalis
1262751	48	Bacteroides sp. CAG:770	species	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. CAG:770
167968	48	uncultured Desulfovibrio sp.	species	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	uncultured Desulfovibrio sp.
1897032	48	Firmicutes bacterium CAG:24053_14	species	Bacteria	Firmicutes					Firmicutes bacterium CAG:24053_14
445970	48	Alistipes putredinis DSM 17216	strain	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes putredinis
1262760	46	Brachyspira sp. CAG:700	species	Bacteria	Spirochaetes	Spirochaetia	Brachyspirales	Brachyspiraceae	Brachyspira	Brachyspira sp. CAG:700
2292326	46	Collinsella sp. OM04-5	species	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp. OM04-5
2518605	46	Prevotella hominis	species	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella hominis
512296	46	uncultured Phascolarctobacterium sp.	species	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	uncultured Phascolarctobacterium sp.
547043	46	Bifidobacterium pseudocatenulatum DSM 20438 = JCM 1200 = LMG 10505	strain	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudocatenulatum
1282664	45	Streptococcus oralis subsp. tigurinus AZ_3a	strain	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus oralis
2292372	45	Ruminococcus sp. AM42-11	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus sp. AM42-11
2293127	45	Roseburia sp. AF12-17LB	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Roseburia	Roseburia sp. AF12-17LB
585394	45	Roseburia hominis A2-183	strain	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Roseburia	Roseburia hominis
194923	44	uncultured Veillonellaceae bacterium	species	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae		uncultured Veillonellaceae bacterium
1308	43	Streptococcus thermophilus	species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus thermophilus
1303	42	Streptococcus oralis	species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus oralis
1311774	42	Acinetobacter pittii ATCC 19004 = CIP 70.29	strain	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter pittii
1897034	41	Firmicutes bacterium CAG:321_26_22	species	Bacteria	Firmicutes					Firmicutes bacterium CAG:321_26_22
1951596	40	Clostridiales bacterium UBA643	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales Family XIII. Incertae Sedis		Clostridiales bacterium UBA643
420247	40	Methanobrevibacter smithii ATCC 35061	strain	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii
1262977	39	Sutterella sp. CAG:521	species	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella sp. CAG:521
2292226	39	Collinsella sp. AF25-2LB	species	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp. AF25-2LB
380703	39	Aeromonas hydrophila subsp. hydrophila ATCC 7966	strain	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas hydrophila
2292343	38	Collinsella sp. TM09-10AT	species	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp. TM09-10AT
301302	38	Roseburia faecis	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Roseburia	Roseburia faecis
42897	38	Shigella flexneri 2a	serotype	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella flexneri
479437	38	Eggerthella lenta DSM 2243	strain	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Eggerthella	Eggerthella lenta
1034345	37	Senegalimassilia anaerobia JC110	strain	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Senegalimassilia	Senegalimassilia anaerobia
411470	37	[Ruminococcus] gnavus ATCC 29149	strain	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Mediterraneibacter	[Ruminococcus] gnavus
500634	37	Bifidobacterium bifidum ATCC 29521 = JCM 1255 = DSM 20456	strain	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium bifidum
1262793	36	Clostridium sp. CAG:302	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. CAG:302
1262924	36	Prevotella sp. CAG:279	species	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. CAG:279
1384484	36	Adlercreutzia equolifaciens DSM 19450	strain	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Adlercreutzia	Adlercreutzia equolifaciens
2018038	36	Collinsella sp. TF06-26	species	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp. TF06-26
2292075	36	Sutterella sp. AM11-39	species	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella sp. AM11-39
1260	35	Finegoldia magna	species	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Finegoldia	Finegoldia magna
1263030	35	Firmicutes bacterium CAG:555	species	Bacteria	Firmicutes					Firmicutes bacterium CAG:555
1273103	35	Megasphaera sp. NM10	species	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera sp. NM10
1879010	35	Firmicutes bacterium	species	Bacteria	Firmicutes					Firmicutes bacterium
1121130	34	Butyricimonas virosa DSM 23226	strain	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas	Butyricimonas virosa
1262796	34	Clostridium sp. CAG:343	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. CAG:343
1262876	34	Eggerthella sp. CAG:298	species	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Eggerthella	Eggerthella sp. CAG:298
159274	34	uncultured Porphyromonas sp.	species	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	uncultured Porphyromonas sp.
257758	34	Streptococcus pseudopneumoniae	species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pseudopneumoniae
1262741	33	Bacteroides sp. CAG:530	species	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. CAG:530
1302	33	Streptococcus gordonii	species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus gordonii
1969407	33	Oribacterium sp.	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Oribacterium	Oribacterium sp.
460511	33	uncultured Spirochaetes bacterium	species	Bacteria	Spirochaetes					uncultured Spirochaetes bacterium
1262987	32	Proteobacteria bacterium CAG:495	species	Bacteria	Proteobacteria					Proteobacteria bacterium CAG:495
